timestamp,utcOffset,surf_min,surf_max,surf_optimalScore,surf_plus,surf_humanRelation,surf_raw_min,surf_raw_max,swells,utcOffset,speed,direction,directionType,gust,optimalScore,utcOffset,temperature,condition
2022-05-11 07:00:00,-7,4,5,2,False,Chest to head,4.33071,4.85564,"[{'height': 6.40682, 'period': 10, 'direction': 302.83807, 'directionMin': 291.112125, 'optimalScore': 0}, {'height': 1.62536, 'period': 13, 'direction': 201.36981, 'directionMin': 196.205475, 'optimalScore': 0}, {'height': 0.59469, 'period': 11, 'direction': 163.30792, 'directionMin': 159.731445, 'optimalScore': 0}, {'height': 0.31804, 'period': 19, 'direction': 210.29364, 'directionMin': 204.388295, 'optimalScore': 0}, {'height': 0.26119, 'period': 16, 'direction': 284.66412, 'directionMin': 280.69032000000004, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}]",-7,10.02494,320.11238,Onshore,16.71707,0,-7,49.496,NIGHT_CLEAR
2022-05-11 10:00:00,-7,4,6,2,False,Chest to overhead,3.977035,5.042649999999999,"[{'height': 6.25801, 'period': 10, 'direction': 302.98505, 'directionMin': 291.103995, 'optimalScore': 0}, {'height': 1.57992, 'period': 13, 'direction': 201.73944, 'directionMin': 196.45204, 'optimalScore': 0}, {'height': 0.56624, 'period': 11, 'direction': 163.09503, 'directionMin': 159.51381, 'optimalScore': 0}, {'height': 0.38123, 'period': 19, 'direction': 210.2182, 'directionMin': 203.17021499999998, 'optimalScore': 0}, {'height': 0.28176, 'period': 16, 'direction': 284.17993, 'directionMin': 280.31114, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}]",-7,10.48745,320.91681,Onshore,16.52268,0,-7,48.84797,NIGHT_CLEAR
2022-05-11 13:00:00,-7,3,5,2,False,Waist to head,3.0,5.0,"[{'height': 6.03179, 'period': 9, 'direction': 300.87885, 'directionMin': 289.87952, 'optimalScore': 0}, {'height': 1.61673, 'period': 13, 'direction': 201.97192, 'directionMin': 196.540445, 'optimalScore': 0}, {'height': 0.52618, 'period': 11, 'direction': 162.40509, 'directionMin': 159.051955, 'optimalScore': 0}, {'height': 0.38743, 'period': 19, 'direction': 212.64392, 'directionMin': 205.424225, 'optimalScore': 0}, {'height': 0.29308, 'period': 16, 'direction': 285.64435, 'directionMin': 281.523575, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}]",-7,3.07598,346.22836,Cross-shore,6.2203,2,-7,48.16402,CLEAR
2022-05-11 16:00:00,-7,3,4,2,True,Waist to shoulder,2.986882,4.006562000000001,"[{'height': 6.01742, 'period': 9, 'direction': 300.63123, 'directionMin': 290.34665, 'optimalScore': 0}, {'height': 1.63707, 'period': 13, 'direction': 201.77783, 'directionMin': 196.226775, 'optimalScore': 0}, {'height': 0.49465, 'period': 11, 'direction': 162.26929, 'directionMin': 158.8711, 'optimalScore': 0}, {'height': 0.30253, 'period': 19, 'direction': 222.07281, 'directionMin': 217.174115, 'optimalScore': 0}, {'height': 0.40453, 'period': 15, 'direction': 286.88751, 'directionMin': 283.067675, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}]",-7,4.09031,281.21758,Onshore,4.66523,2,-7,47.46199,CLEAR
2022-05-11 19:00:00,-7,3,4,2,False,Waist to chest,3.0,4.0,"[{'height': 5.96053, 'period': 9, 'direction': 301.50568, 'directionMin': 291.25786, 'optimalScore': 0}, {'height': 1.61959, 'period': 13, 'direction': 201.64026, 'directionMin': 196.010805, 'optimalScore': 0}, {'height': 0.46575, 'period': 11, 'direction': 162.17615, 'directionMin': 158.773615, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}, {'height': 0.4939, 'period': 15, 'direction': 286.68591, 'directionMin': 282.90094999999997, 'optimalScore': 0}, {'height': 0.20512, 'period': 16, 'direction': 233.78076, 'directionMin': 231.22822499999998, 'optimalScore': 0}]",-7,14.08923,296.92239,Onshore,17.88338,0,-7,48.97399,CLEAR
2022-05-11 22:00:00,-7,3,4,2,False,Waist to chest,3.0,4.0,"[{'height': 6.41096, 'period': 9, 'direction': 304.17798, 'directionMin': 293.099495, 'optimalScore': 0}, {'height': 1.56847, 'period': 13, 'direction': 200.98853, 'directionMin': 195.473165, 'optimalScore': 0}, {'height': 0.43786, 'period': 11, 'direction': 162.18292, 'directionMin': 158.72098, 'optimalScore': 0}, {'height': 0, 'period': 0, 'direction': 0, 'directionMin': 0, 'optimalScore': 0}, {'height': 0.49478, 'period': 15, 'direction': 286.41113, 'directionMin': 282.741065, 'optimalScore': 0}, {'height': 0.22703, 'period': 16, 'direction': 233.96613, 'directionMin': 231.31288, 'optimalScore': 0}]",-7,19.22053,304.648,Onshore,26.82506,0,-7,49.29797,CLEAR
2022-05-12 01:00:00,-7,3,4,2,False,Waist to chest,3.0,4.0,"[{'height': 6.73481, 'period': 9, 'direction': 306.15045, 'directionMin': 294.392065, 'optimalScore': 0}, {'height': 1.45656, 'period': 13, 'direction': 199.93683, 'directionMin': 194.57262999999998, 'optimalScore': 0}, {'height': 0.41066, 'period': 11, 'direction': 162.2345, 'directionMin': 158.72821, 'optimalScore': 0}, {'height': 0.41171, 'period': 18, 'direction': 205.45667, 'directionMin': 200.92344, 'optimalScore': 0}, {'height': 0.42782, 'period': 15, 'direction': 285.66772, 'directionMin': 281.988205, 'optimalScore': 0}, {'height': 0.21837, 'period': 16, 'direction': 234.21588, 'directionMin': 231.396045, 'optimalScore': 0}]",-7,19.86497,308.08838,Onshore,29.15768,0,-7,49.51402,CLEAR
2022-05-12 04:00:00,-7,3,4,2,True,Waist to shoulder,3.091205,4.066929999999999,"[{'height': 6.6271, 'period': 7, 'direction': 307.7179, 'directionMin': 295.63340999999997, 'optimalScore': 0}, {'height': 1.3435, 'period': 13, 'direction': 200.63428, 'directionMin': 195.42863, 'optimalScore': 0}, {'height': 0.38097, 'period': 11, 'direction': 161.66565, 'directionMin': 158.446305, 'optimalScore': 0}, {'height': 0.59278, 'period': 18, 'direction': 196.81744, 'directionMin': 191.00425, 'optimalScore': 0}, {'height': 0.47575, 'period': 14, 'direction': 287.34473, 'directionMin': 283.49074, 'optimalScore': 0}, {'height': 0.19219, 'period': 16, 'direction': 234.17261, 'directionMin': 231.41558, 'optimalScore': 0}]",-7,16.45581,309.3965,Onshore,24.10368,0,-7,48.43401,NIGHT_CLEAR
